Fall,College,Major Name,Total,Male,Female,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian,Illinois,Non-Illinois
2007,Education,Elementary Education,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,LAS,English,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,LAS,English,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,Business,Finance,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,Business,Finance,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,Education,Anthropology,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,LAS,French,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,LAS,Geography,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,LAS,Geology,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,LAS,German,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2007,LAS,Germanic Lang & Lit,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,LAS,History of Art,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,ACES,Horticulture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,ACES,Human & Community Development,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2007,Education,Human Resource Education,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,Education,Human Resource Education,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2007,Engineering,Industrial Engineering,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,LAS,Italian,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,iSchool,Library & Information Science,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,Business,Management,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2007,Engineering,Materials Science & Engr,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,LAS,Mathematics,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,LAS,Mathematics,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2007,Fine and Applied Arts,Music,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,LAS,Music,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2007,Fine and Applied Arts,Music Education,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,ACES,Natural Resrcs & Environ Sci,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2007,ACES,Natural Resrcs & Environ Sci,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,Media,Nondegree,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,LN,Nondegree-CE,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,LAS,Philosophy,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,LAS,Philosophy,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,Engineering,Physics,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,LAS,Portuguese,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2007,Aviation,Professional Pilot,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,LAS,Religious Studies,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,LAS,Religious Studies,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,LAS,Religious Studies,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,LAS,Religious Studies,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2007,LAS,Religious Studies,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,LAS,Rhetoric,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2007,LAS,Rhetoric,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,LAS,Russian & E European Studies,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,Education,Secondary & Continuing Educ,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2007,LAS,Slavic Languages & Literature,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,Social Work,Social Work,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,Social Work,Social Work,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2007,LAS,Sociology,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2007,LAS,Spanish,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2007,Education,Special Education,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,Applied Health Sciences,Speech & Hearing Science,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,LAS,Statistics,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,LAS,Teaching of Latin,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,Fine and Applied Arts,Theatre,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,VetMed,VMS - Veterinary Biosciences,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,VetMed,VMS - Veterinary Biosciences,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2007,VetMed,VMS - Veterinary Pathobiology,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,VetMed,VMS-Veterinary Clinical Medcne,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2007,VetMed,VMS-Veterinary Clinical Medcne,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,Fine and Applied Arts,Art and Design,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0
2007,Fine and Applied Arts,Art Education,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2007,LAS,Biology,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2007,Business,Business Process Management,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2007,LAS,Chemistry,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2007,ACES,Crop Sciences,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2007,Education,Educational Policy Studies,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2007,Education,Educational Policy Studies,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
2007,Engineering,Electrical & Computer Engr,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
2007,Education,Elementary Education,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2007,Education,Accountancy,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0
2007,Business,Finance,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
2007,Education,Anthropology,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2007,LAS,Finance,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
2007,LAS,Germanic Lang & Lit,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2007,LAS,Germanic Lang & Lit,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2007,ACES,Horticulture,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2007,LAS,Italian,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
2007,LAS,Italian,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
2007,Applied Health Sciences,Leisure Studies,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2007,Applied Health Sciences,Leisure Studies,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2007,Applied Health Sciences,Leisure Studies,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2007,LAS,Mathematics,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2007,LAS,Mathematics,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2007,LAS,Mathematics,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2007,LAS,Microbiology,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0
2007,Fine and Applied Arts,Music History,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2007,Graduate,Nondegree,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
2007,LAS,Philosophy,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2007,Engineering,Physics,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2007,LAS,Physics,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2007,LAS,Portuguese,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0
2007,LAS,Psychology,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
2007,LAS,Rhetoric,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0
2007,LAS,Statistics,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0
2007,LAS,Teaching of Mathematics,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2007,Fine and Applied Arts,Theatre,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2007,VetMed,Veterinary Medical Science,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2007,VetMed,VMS-Veterinary Clinical Medcne,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2007,VetMed,VMS-Veterinary Clinical Medcne,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
2007,ACES,Agricultural Education,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2007,Fine and Applied Arts,Architecture,3,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2
2007,Fine and Applied Arts,Architecture,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
2007,LAS,Chemical Engineering,3,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
2007,LAS,Classics,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2007,Education,Early Childhood Education,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2007,Education,Ed Organization and Leadership,3,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1
2007,Education,Actuarial Science,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2007,LAS,History,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2007,Education,Human Resource Education,3,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,2
2007,LAS,Humanities,3,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0
2007,LAS,Linguistics,3,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2
2007,Business,Marketing,3,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1
2007,ACES,Natural Res & Env Sciences,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2007,Applied Health Sciences,Nondegree,3,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2
2007,Education,Nondegree,3,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2
2007,LAS,Portuguese,3,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
2007,LAS,Psychology,3,1,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3
2007,LAS,Religious Studies,3,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0
2007,Education,Secondary & Continuing Educ,3,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1
2007,Education,Secondary & Continuing Educ,3,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2
2007,LAS,Sociology,3,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0
2007,LAS,Sociology,3,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1
2007,Education,Special Education,3,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2
2007,LAS,Statistics,3,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
2007,LAS,Teaching of French,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2007,Fine and Applied Arts,Theatre,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2007,Fine and Applied Arts,Theatre,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2007,Engineering,Bioinformatics,4,2,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,3
2007,LAS,Biology,4,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2007,LAS,Chemical Engineering,4,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0
2007,LAS,Chemistry,4,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,3
2007,Engineering,Computer Science,4,3,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,3,1
2007,Education,Early Childhood Education,4,0,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,0
2007,Education,Elementary Education,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2007,LAS,Geography,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2007,LAS,Geology,4,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2007,ACES,Horticulture,4,2,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,4,0
2007,ACES,Human & Community Development,4,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2
2007,LAS,International Studies,4,1,3,0,1,0,2,0,0,0,0,0,1,0,0,0,0,4,0
2007,iSchool,Library & Information Science,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2007,Engineering,Materials Science & Engr,4,2,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,3
2007,Fine and Applied Arts,Music Education,4,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0
2007,LAS,Physics,4,2,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,4,0
2007,LAS,Russian Lang & Literature,4,1,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,0
2007,Education,Secondary & Continuing Educ,4,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2007,Education,Secondary & Continuing Educ,4,3,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,4,0
2007,LAS,Slavic Languages & Literature,4,2,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,4
2007,LAS,Speech Communication,4,0,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,0
2007,LAS,Teaching of Chemistry,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2007,LAS,Teaching of German,4,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2007,Fine and Applied Arts,Theatre,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2007,Fine and Applied Arts,Theatre,4,1,3,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,2
2007,VetMed,VMS - Veterinary Pathobiology,4,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2007,Fine and Applied Arts,Art and Design,5,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2007,LAS,Chemical Engineering,5,3,2,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,4
2007,LAS,Classical Philology,5,2,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,4
2007,LAS,Comparative Literature,5,1,4,0,4,0,0,1,0,0,0,0,0,0,0,0,0,4,1
2007,Engineering,Computer Science,5,5,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,5,0
2007,Education,Anthropology,5,1,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,5,0
2007,LAS,French,5,1,4,0,3,1,0,1,0,0,0,0,0,0,0,0,0,4,1
2007,LAS,French,5,4,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4
2007,LAS,Geography,5,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2007,LAS,Integrative Biology,5,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2007,LAS,Molecular and Cellular Biology,5,2,3,0,4,0,0,1,0,0,0,0,0,0,0,0,0,5,0
2007,Fine and Applied Arts,Music Education,5,1,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,5,0
2007,LAS,Russian & E European Studies,5,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2007,LAS,Slavic Languages & Literature,5,2,3,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,5
2007,Fine and Applied Arts,Theatre,5,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2007,ACES,Agr & Environmental Cmc & Educ,6,0,6,0,5,0,1,0,0,0,0,0,0,0,0,0,0,6,0
2007,Fine and Applied Arts,Art and Design,6,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2007,Fine and Applied Arts,Art and Design,6,2,4,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,5
2007,Fine and Applied Arts,Art and Design,6,1,5,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,6
2007,Engineering,Bioengineering,6,2,4,0,3,0,0,1,0,0,0,2,0,0,0,0,0,3,3
2007,Education,Early Childhood Education,6,0,6,0,5,0,1,0,0,0,0,0,0,0,0,0,0,6,0
2007,Education,Ed Organization and Leadership,6,1,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2007,Education,Elementary Education,6,0,6,0,3,1,0,0,0,0,0,2,0,0,0,0,0,4,2
2007,Education,Elementary Education,6,0,6,0,3,0,0,1,0,0,0,2,0,0,0,0,0,4,2
2007,Engineering,Environ Science in Civil Engr,6,3,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,2,4
2007,LAS,Germanic Lang & Lit,6,4,2,0,5,0,0,0,0,0,0,0,1,0,0,0,0,6,0
2007,LAS,Individual Plans of Study,6,2,4,0,4,0,1,1,0,0,0,0,0,0,0,0,0,5,1
2007,Engineering,Industrial Engineering,6,1,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
2007,LAS,Italian,6,4,2,0,4,0,0,2,0,0,0,0,0,0,0,0,0,6,0
2007,LAS,Mathematics,6,5,1,0,2,1,0,0,0,0,0,3,0,0,0,0,0,2,4
2007,Engineering,Mechanical Engineering,6,6,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,4,2
2007,Applied Health Sciences,Rehabilitation,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2007,Engineering,Electrical Engineering,7,6,1,0,3,2,0,0,0,0,0,2,0,0,0,0,0,4,3
2007,Engineering,Environ Science in Civil Engr,7,2,5,0,1,1,0,0,0,0,0,5,0,0,0,0,0,1,6
2007,LAS,Geography,7,5,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,6,1
2007,LAS,Geology,7,5,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0
2007,LAS,German,7,1,6,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,6
2007,LAS,Latin American Studies,7,4,3,0,1,0,0,6,0,0,0,0,0,0,0,0,0,7,0
2007,LAS,Latin American Studies,7,2,5,0,4,0,1,2,0,0,0,0,0,0,0,0,0,4,3
2007,iSchool,Library & Information Science,7,2,5,0,6,0,0,0,0,0,0,0,1,0,0,0,0,7,0
2007,LAS,"Russian, E Eur, Eurasian St ",7,6,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,3,4
2007,Education,Secondary & Continuing Educ,7,2,5,0,5,2,0,0,0,0,0,0,0,0,0,0,0,7,0
2007,Education,Special Education,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,1
2007,Engineering,Systems & Entrepreneurial Engr,7,5,2,0,2,0,0,0,0,0,0,5,0,0,0,0,0,1,6
2007,Fine and Applied Arts,Theatre,7,2,5,0,6,0,0,1,0,0,0,0,0,0,0,0,0,7,0
2007,Fine and Applied Arts,Art and Design,8,5,3,0,6,1,0,1,0,0,0,0,0,0,0,0,0,2,6
2007,Education,Ed Organization and Leadership,8,3,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0
2007,LAS,French,8,4,4,0,4,0,2,2,0,0,0,0,0,0,0,0,0,8,0
2007,Engineering,General Engineering,8,7,1,0,3,0,0,0,0,0,0,5,0,0,0,0,0,3,5
2007,LAS,Geography,8,6,2,0,5,0,1,1,0,0,0,1,0,0,0,0,0,5,3
2007,Fine and Applied Arts,History of Art,8,0,8,0,7,0,0,0,0,0,0,0,1,0,0,0,0,8,0
2007,Education,Human Resource Education,8,4,4,0,3,0,3,0,0,0,0,1,1,0,0,0,0,7,1
2007,ACES,"Intl, Resource, Consumer Econ ",8,3,5,0,7,0,1,0,0,0,0,0,0,0,0,0,0,7,1
2007,Fine and Applied Arts,Landscape Architecture,8,4,4,0,5,0,1,0,0,0,0,2,0,0,0,0,0,2,6
2007,iSchool,Library & Information Science,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0
2007,Fine and Applied Arts,Music Composition,8,7,1,0,6,0,0,0,0,0,0,1,1,0,0,0,0,6,2
2007,LAS,Spanish,8,4,4,0,5,0,0,3,0,0,0,0,0,0,0,0,0,8,0
2007,LAS,Statistics & Computer Science,8,6,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,7,1
2007,Fine and Applied Arts,Art and Design,9,5,4,0,2,1,1,1,1,0,0,3,0,0,0,0,0,2,7
2007,ACES,Consumer and Textile Marketing,9,1,8,0,6,2,1,0,0,0,0,0,0,0,0,0,0,9,0
2007,Fine and Applied Arts,Crafts,9,2,7,0,4,1,0,4,0,0,0,0,0,0,0,0,0,9,0
2007,Fine and Applied Arts,Music Education,9,5,4,0,8,1,0,0,0,0,0,0,0,0,0,0,0,5,4
2007,Fine and Applied Arts,Open Studies,9,5,4,0,6,1,0,1,0,0,0,1,0,0,0,0,0,6,3
2007,Education,Secondary & Continuing Educ,9,5,4,0,5,1,1,2,0,0,0,0,0,0,0,0,0,9,0
2007,Applied Health Sciences,Speech & Hearing Science,9,1,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0
2007,Engineering,Theoretical & Applied Mechans,9,9,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,3,6
2007,ACES,Agr & Environmental Cmc & Educ,10,2,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0
2007,LAS,Classics,10,5,5,0,7,0,1,2,0,0,0,0,0,0,0,0,0,10,0
2007,LAS,Classics,10,5,5,0,7,1,0,0,0,0,0,2,0,0,0,0,0,4,6
2007,Education,Early Childhood Education,10,0,9,1,9,0,0,0,0,0,0,0,1,0,0,0,0,10,0
2007,Education,Elementary Education,10,1,9,0,7,2,0,0,1,0,0,0,0,0,0,0,0,10,0
2007,Aviation,Human Factors,10,8,2,0,4,0,0,1,0,0,0,5,0,0,0,0,0,3,7
2007,Law,Law,10,7,3,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,10
2007,iSchool,Library & Information Science,10,4,6,0,8,2,0,0,0,0,0,0,0,0,0,0,0,10,0
2007,LAS,Political Science,10,4,6,0,8,0,1,0,0,0,0,1,0,0,0,0,0,8,2
2007,Fine and Applied Arts,Theatre,10,6,4,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,10
2007,LAS,African Studies,11,4,7,0,5,0,4,0,0,0,0,2,0,0,0,0,0,4,7
2007,Applied Health Sciences,Audiology,11,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,3
2007,LAS,Chemistry,11,5,6,0,9,1,0,1,0,0,0,0,0,0,0,0,0,11,0
2007,LAS,Comparative Literature,11,1,10,0,4,1,0,0,0,0,0,6,0,0,0,0,0,2,9
2007,ACES,Crop Sciences,11,6,5,0,7,2,1,1,0,0,0,0,0,0,0,0,0,10,1
2007,LAS,French,11,5,6,0,10,0,0,0,0,0,0,0,1,0,0,0,0,5,6
2007,Applied Health Sciences,Leisure Studies,11,9,2,0,8,0,2,0,0,0,0,1,0,0,0,0,0,7,4
2007,ACES,Natural Resrcs & Environ Sci,11,5,6,0,9,2,0,0,0,0,0,0,0,0,0,0,0,9,2
2007,LAS,Plant Biology,11,5,6,0,8,1,0,0,1,0,0,1,0,0,0,0,0,7,4
2007,Fine and Applied Arts,Theatre,11,6,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,10,1
2007,Fine and Applied Arts,Theatre,11,5,6,0,9,1,0,0,0,0,0,1,0,0,0,0,0,4,7
2007,Business,Business Administration,12,9,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,11,1
2007,LAS,Chemical Physics,12,9,3,0,6,1,0,2,0,0,0,3,0,0,0,0,0,0,12
2007,Applied Health Sciences,Community Health,12,5,7,0,7,1,4,0,0,0,0,0,0,0,0,0,0,10,2
2007,Fine and Applied Arts,Crafts,12,3,9,0,9,1,0,1,1,0,0,0,0,0,0,0,0,12,0
2007,Fine and Applied Arts,Dance,12,2,10,0,9,0,0,0,0,0,0,3,0,0,0,0,0,5,7
2007,Education,Elementary Education,12,1,11,0,8,2,1,0,0,0,0,0,1,0,0,0,0,12,0
2007,Education,Applied Mathematics,12,5,7,0,2,1,0,0,0,0,0,9,0,0,0,0,0,1,11
2007,Labor and Industrial Relations,Human Res & Industrial Rels,12,5,7,0,1,1,0,1,0,0,0,9,0,0,0,0,0,1,11
2007,LAS,Interdisciplinary,12,7,5,0,10,0,1,1,0,0,0,0,0,0,0,0,0,12,0
2007,LAS,Linguistics,12,6,6,0,6,1,1,1,0,0,0,2,1,0,0,0,0,4,8
2007,Fine and Applied Arts,Sculpture,12,4,8,0,11,1,0,0,0,0,0,0,0,0,0,0,0,12,0
2007,Education,Secondary & Continuing Educ,12,3,9,0,11,0,0,0,0,0,0,1,0,0,0,0,0,11,1
2007,Fine and Applied Arts,Art Education,13,2,11,0,3,2,0,0,0,0,0,8,0,0,0,0,0,3,10
2007,LAS,Asian Studies,13,3,10,0,3,1,0,0,0,0,0,8,1,0,0,0,0,1,12
2007,LAS,Biology,13,6,7,0,8,1,0,0,0,0,0,3,1,0,0,0,0,1,12
2007,Applied Health Sciences,Community Health,13,1,12,0,5,0,8,0,0,0,0,0,0,0,0,0,0,12,1
2007,LAS,Comparative Literature,13,4,9,0,8,1,1,0,1,0,0,1,1,0,0,0,0,12,1
2007,LAS,Entomology,13,9,4,0,9,1,0,0,0,0,0,3,0,0,0,0,0,4,9
